source,type,target,provider,account_id,tech_family
notiphy.internal.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
notiphy.internal.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
spinnaker.internal.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
sonarqube.internal.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
sonarqube.internal.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
vpc.internal.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
vpc.internal.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
conveyor.internal.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
codecov.internal.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
codecov.internal.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
jetbrains-license.myteksi.net.,NS,"ns-1977.awsdns-55.co.uk.,ns-979.awsdns-58.net.,ns-439.awsdns-54.com.,ns-1112.awsdns-11.org.",AWS,,
conveyor.internal.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
go.internal-tools.myteksi.net.,NS,"ns-2039.awsdns-62.co.uk.,ns-468.awsdns-58.com.,ns-1369.awsdns-43.org.,ns-755.awsdns-30.net.",AWS,,
go.grab.com.,NS,"ns-292.awsdns-36.com.,ns-895.awsdns-47.net.,ns-2036.awsdns-62.co.uk.,ns-1402.awsdns-47.org.",AWS,,
go.ovo.id.,NS,"ns-1300.awsdns-34.org.,ns-261.awsdns-32.com.,ns-816.awsdns-38.net.,ns-1824.awsdns-36.co.uk.",AWS,,
code.engtools.net.,NS,"ns-1170.awsdns-18.org.,ns-1587.awsdns-06.co.uk.,ns-375.awsdns-46.com.,ns-597.awsdns-10.net.",AWS,,
code.apex.gfg.dev.,NS,"ns-1069.awsdns-05.org.,ns-278.awsdns-34.com.,ns-1698.awsdns-20.co.uk.,ns-906.awsdns-49.net.",AWS,,
apex.gfg.dev.,NS,"ns-1689.awsdns-19.co.uk.,ns-1468.awsdns-55.org.,ns-315.awsdns-39.com.,ns-969.awsdns-57.net.",AWS,,
gate.conveyor.internal.,A,dualstack.internal-aa323009c4ad711e985e506fcaf6ad61-1995585920.ap-southeast-1.elb.amazonaws.com.,AWS,,
code.apex.gfg.dev.,NS,"ns-1698.awsdns-20.co.uk,ns-906.awsdns-49.net,ns-278.awsdns-34.com,ns-1069.awsdns-05.org",AWS,,
engtools.net.,NS,"ns-1726.awsdns-23.co.uk.,ns-1138.awsdns-14.org.,ns-861.awsdns-43.net.,ns-282.awsdns-35.com.",AWS,,
code.engtools.net.,NS,"ns-375.awsdns-46.com,ns-1170.awsdns-18.org,ns-1587.awsdns-06.co.uk,ns-597.awsdns-10.net",AWS,,
helix.engtools.net.,NS,"ns-1994.awsdns-57.co.uk.,ns-1456.awsdns-54.org.,ns-70.awsdns-08.com.,ns-1021.awsdns-63.net.",AWS,,
nexus.int.engtools.net.,NS,"ns-1962.awsdns-53.co.uk.,ns-426.awsdns-53.com.,ns-773.awsdns-32.net.,ns-1316.awsdns-36.org.",AWS,,
kube.kudoplay.com.,NS,"ns-1933.awsdns-49.co.uk.,ns-158.awsdns-19.com.,ns-942.awsdns-53.net.,ns-1386.awsdns-45.org.",AWS,,
kudoplay.com.,NS,"ns-501.awsdns-62.com.,ns-1093.awsdns-08.org.,ns-567.awsdns-06.net.,ns-1606.awsdns-08.co.uk.",AWS,,
sonarqube.apex.gfg.dev.,A,dualstack.internal-sonar-2018092608592636450000000b-777961348.ap-southeast-1.elb.amazonaws.com.,AWS,,
kube.kudoplay.com.,NS,"ns-158.awsdns-19.com.,ns-942.awsdns-53.net.,ns-1933.awsdns-49.co.uk.,ns-1386.awsdns-45.org.",AWS,,
www.kudoplay.com.,CNAME,d3rwydo1oh51q6.cloudfront.net,AWS,,
dev.sellerplatform.net.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
kudoplay.net.,NS,"ns-798.awsdns-35.net.,ns-1815.awsdns-34.co.uk.,ns-1306.awsdns-35.org.,ns-264.awsdns-33.com.",AWS,,
kube.kudoplay.net.,NS,"ns-1076.awsdns-06.org,ns-1550.awsdns-01.co.uk,ns-658.awsdns-18.net,ns-371.awsdns-46.com",AWS,,
kube.kudoplay.net.,NS,"ns-1076.awsdns-06.org.,ns-1550.awsdns-01.co.uk.,ns-658.awsdns-18.net.,ns-371.awsdns-46.com.",AWS,,
kudo.net.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
kudotech.net.,NS,"ns-2014.awsdns-59.co.uk.,ns-1385.awsdns-45.org.,ns-841.awsdns-41.net.,ns-341.awsdns-42.com.",AWS,,
kube.kudotech.net.,NS,"ns-656.awsdns-18.net.,ns-1260.awsdns-29.org.,ns-405.awsdns-50.com.,ns-1766.awsdns-28.co.uk.",AWS,,
kube.kudotech.net.,NS,"ns-656.awsdns-18.net.,ns-1260.awsdns-29.org.,ns-405.awsdns-50.com.,ns-1766.awsdns-28.co.uk.",AWS,,
majuinwarung.com.,NS,"ns-131.awsdns-16.com.,ns-1843.awsdns-38.co.uk.,ns-599.awsdns-10.net.,ns-1158.awsdns-16.org.",AWS,,
kudoserver.com.,NS,"ns-820.awsdns-38.net.,ns-1266.awsdns-30.org.,ns-1771.awsdns-29.co.uk.,ns-240.awsdns-30.com.",AWS,,
kudo.co.id.,NS,"ns-1750.awsdns-26.co.uk.,ns-479.awsdns-59.com.,ns-982.awsdns-58.net.,ns-1352.awsdns-41.org.",AWS,,
jenkins.kudotech.net.,CNAME,ae2e91475f5f94d279ff808c255ec18d-6926aa9517d086cf.elb.ap-southeast-1.amazonaws.com,AWS,,
k1._domainkey.kudo.co.id.,CNAME,dkim.mcsv.net.,AWS,,
zendesk1._domainkey.kudo.co.id.,CNAME,zendesk1._domainkey.zendesk.com.,AWS,,
zendesk2._domainkey.kudo.co.id.,CNAME,zendesk2._domainkey.zendesk.com.,AWS,,
_2de3f6f9ef053d853b93f2fc9fabb06f.api.kudo.co.id.,CNAME,A757DC374FEE27DA53BC512632925709.4EB5B7F47385088021E1D89E7B0C7415.B4C7iYUqxB.comodoca.com.,AWS,,
staging.kudo.co.id.,CNAME,d1p2guu62c90ee.cloudfront.net.,AWS,,
kudodata.net.,NS,"ns-1888.awsdns-44.co.uk.,ns-1274.awsdns-31.org.,ns-313.awsdns-39.com.,ns-854.awsdns-42.net.",AWS,,
stg.kudodata.net.,NS,"ns-612.awsdns-12.net.,ns-218.awsdns-27.com.,ns-1136.awsdns-14.org.,ns-1921.awsdns-48.co.uk.",AWS,,
kudobox.net.,NS,"ns-1083.awsdns-07.org.,ns-1777.awsdns-30.co.uk.,ns-88.awsdns-11.com.,ns-653.awsdns-17.net.",AWS,,
prv.kudobox.net.,NS,"ns-868.awsdns-44.net.,ns-1642.awsdns-13.co.uk.,ns-378.awsdns-47.com.,ns-1459.awsdns-54.org.",AWS,,
kube.prv.kudobox.net.,NS,"ns-205.awsdns-25.com.,ns-762.awsdns-31.net.,ns-1586.awsdns-06.co.uk.,ns-1174.awsdns-18.org.",AWS,,
prv.kudobox.net.,NS,"ns-868.awsdns-44.net.,ns-1642.awsdns-13.co.uk.,ns-378.awsdns-47.com.,ns-1459.awsdns-54.org.",AWS,,
kube.prv.kudobox.net.,NS,"ns-205.awsdns-25.com.,ns-762.awsdns-31.net.,ns-1586.awsdns-06.co.uk.,ns-1174.awsdns-18.org.",AWS,,
kube.stg-kudo.com.,NS,"ns-1202.awsdns-22.org.,ns-1996.awsdns-57.co.uk.,ns-303.awsdns-37.com.,ns-536.awsdns-03.net.",AWS,,
stg.sellerplatform.net.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
stg-kudo.net.,NS,"ns-90.awsdns-11.com.,ns-1587.awsdns-06.co.uk.,ns-654.awsdns-17.net.,ns-1398.awsdns-46.org.",AWS,,
stg.sellerplatform.net.,A,dualstack.internal-alb-internal-seller-2096446807.ap-southeast-1.elb.amazonaws.com.,AWS,,
kube.stg-kudo.net.,NS,"ns-669.awsdns-19.net.,ns-1454.awsdns-53.org.,ns-1568.awsdns-04.co.uk.,ns-508.awsdns-63.com.",AWS,,
stg-kudo.com.,NS,"ns-1403.awsdns-47.org.,ns-1716.awsdns-22.co.uk.,ns-218.awsdns-27.com.,ns-650.awsdns-17.net.",AWS,,
cdn.stg-kudo.com.,CNAME,d28bv9h3yiw3ew.cloudfront.net,AWS,,
api.dockuber.stg-kudo.com.,CNAME,api-dockuber-stg-kudo-net-6fnv4r-488087372.ap-southeast-1.elb.amazonaws.com.,AWS,,
eks.stg-kudo.com.,CNAME,aac571e4f6b2e11e980d10a00d823189-1409450981.ap-southeast-1.elb.amazonaws.com,AWS,,
gate-spinnaker.stg-kudo.com.,CNAME,a56fe839601a511e89cee06f509aac83-446466503.ap-southeast-1.elb.amazonaws.com,AWS,,
k8s-master.stg-kudo.com.,CNAME,k8s-1871780777.ap-southeast-1.elb.amazonaws.com,AWS,,
kube.stg-kudo.com.,NS,"ns-1202.awsdns-22.org.,ns-1996.awsdns-57.co.uk.,ns-303.awsdns-37.com.,ns-536.awsdns-03.net.",AWS,,
spinnaker.stg-kudo.com.,CNAME,a9292a3c3019d11e8ba5702ee8f46556-796197924.ap-southeast-1.elb.amazonaws.com,AWS,,
static.stg-kudo.com.,CNAME,d1k6qxt6tsef5w.cloudfront.net,AWS,,
kube.stg-kudo.net.,NS,"ns-669.awsdns-19.net.,ns-1454.awsdns-53.org.,ns-1568.awsdns-04.co.uk.,ns-508.awsdns-63.com.",AWS,,
kudos-lab.net.,NS,"ns-1577.awsdns-05.co.uk.,ns-738.awsdns-28.net.,ns-113.awsdns-14.com.,ns-1281.awsdns-32.org.",AWS,,
stg-grabmex.com.,NS,"ns-1611.awsdns-09.co.uk.,ns-471.awsdns-58.com.,ns-693.awsdns-22.net.,ns-1510.awsdns-60.org.",AWS,,
kudoserver.net.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
alert-manager.kudoserver.net.,A,dualstack.internal-alb-internal-480364841.ap-southeast-1.elb.amazonaws.com.,AWS,,
atlantis.kudoserver.net.,A,dualstack.alb-public-1243753265.ap-southeast-1.elb.amazonaws.com.,AWS,,
dashboard.cerberus.kudoserver.net.,A,dualstack.internal-alb-cerberus-internal-328457207.ap-southeast-1.elb.amazonaws.com.,AWS,,
traefik.cerberus.kudoserver.net.,A,dualstack.internal-alb-cerberus-internal-328457207.ap-southeast-1.elb.amazonaws.com.,AWS,,
login.cerberus.kudoserver.net.,A,dualstack.internal-alb-cerberus-internal-328457207.ap-southeast-1.elb.amazonaws.com.,AWS,,
cerberus.kudoserver.net.,A,dualstack.internal-alb-cerberus-internal-328457207.ap-southeast-1.elb.amazonaws.com.,AWS,,
dex.kudoserver.net.,A,dualstack.alb-public-1243753265.ap-southeast-1.elb.amazonaws.com.,AWS,,
elastic.kudoserver.net.,A,dualstack.internal-alb-internal-480364841.ap-southeast-1.elb.amazonaws.com.,AWS,,
api.cerberus.kudoserver.net.,A,dualstack.internal-elb-kubernetes-api-1715843995.ap-southeast-1.elb.amazonaws.com.,AWS,,
kafka-topics.kudoserver.net.,A,dualstack.internal-alb-internal-480364841.ap-southeast-1.elb.amazonaws.com.,AWS,,
kibana.kudoserver.net.,A,dualstack.internal-alb-internal-480364841.ap-southeast-1.elb.amazonaws.com.,AWS,,
\052.jx.kudoserver.net.,CNAME,alb-kubernetes-external-1213450803.ap-southeast-1.elb.amazonaws.com,AWS,,
ha-db.kudoserver.net.,CNAME,prod-ha-db-ae5f883366f87fa5.elb.ap-southeast-1.amazonaws.com,AWS,,
jenkins-x.kudoserver.net.,CNAME,alb-kubernetes-external-1213450803.ap-southeast-1.elb.amazonaws.com,AWS,,
notary.kudoserver.net.,A,dualstack.alb-public-1243753265.ap-southeast-1.elb.amazonaws.com.,AWS,,
prometheus.kudoserver.net.,CNAME,dualstack.internal-alb-internal-480364841.ap-southeast-1.elb.amazonaws.com.,AWS,,
registry.kudoserver.net.,A,dualstack.alb-public-1243753265.ap-southeast-1.elb.amazonaws.com.,AWS,,
rabbit.kudoserver.net.,A,dualstack.internal-elb-rabbitmq-1396395227.ap-southeast-1.elb.amazonaws.com.,AWS,,
api.kube.kudoserver.net.,CNAME,dualstack.internal-elb-kubernetes-api-653194165.ap-southeast-1.elb.amazonaws.com.,AWS,,
sonarqube.kudoserver.net.,A,dualstack.internal-alb-internal-480364841.ap-southeast-1.elb.amazonaws.com.,AWS,,
kudoserver.com.,NS,"ns-790.awsdns-34.net.,ns-1242.awsdns-27.org.,ns-1762.awsdns-28.co.uk.,ns-317.awsdns-39.com.",AWS,,
users.kudoserver.net.,A,dualstack.internal-alb-internal-480364841.ap-southeast-1.elb.amazonaws.com.,AWS,,
logstash.kudoserver.net.,A,dualstack.internal-elb-logstash-131325723.ap-southeast-1.elb.amazonaws.com.,AWS,,
search.kudoserver.net.,CNAME,search-kudo-es-nzoypyywsavibrnl24vh4a4ntu.ap-southeast-1.es.amazonaws.com,AWS,,
kube.kudoserver.com.,NS,"ns-596.awsdns-10.net.,ns-1214.awsdns-23.org.,ns-151.awsdns-18.com.,ns-1916.awsdns-47.co.uk.",AWS,,
kudo.id.,NS,"ns-149.awsdns-18.com.,ns-1687.awsdns-18.co.uk.,ns-1484.awsdns-57.org.,ns-641.awsdns-16.net.",AWS,,
kudo.gp.,NS,"ns-1100.awsdns-09.org.,ns-957.awsdns-55.net.,ns-1552.awsdns-02.co.uk.,ns-82.awsdns-10.com.",AWS,,
sellerplatform.net.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
kudoserver.net.,NS,"ns-806.awsdns-36.net.,ns-1354.awsdns-41.org.,ns-1653.awsdns-14.co.uk.,ns-48.awsdns-06.com.",AWS,,
kube.kudoserver.net.,NS,"ns-462.awsdns-57.com.,ns-666.awsdns-19.net.,ns-1886.awsdns-43.co.uk.,ns-1311.awsdns-35.org.",AWS,,
registry.kudoserver.net.,CNAME,alb-public-1243753265.ap-southeast-1.elb.amazonaws.com,AWS,,
kudos-lab.net.,NS,"ns-1783.awsdns-30.co.uk.,ns-867.awsdns-44.net.,ns-1384.awsdns-45.org.,ns-87.awsdns-10.com.",AWS,,
kudo.co.id.,NS,"ns-754.awsdns-30.net.,ns-1663.awsdns-15.co.uk.,ns-1153.awsdns-16.org.,ns-311.awsdns-38.com.",AWS,,
sandboxdev.in.,NS,"ns-665.awsdns-19.net.,ns-497.awsdns-62.com.,ns-1745.awsdns-26.co.uk.,ns-1138.awsdns-14.org.",AWS,,
grabkiosk.in.,NS,"ns-380.awsdns-47.com.,ns-1495.awsdns-58.org.,ns-833.awsdns-40.net.,ns-1645.awsdns-13.co.uk.",AWS,,
stg.kudodata.net.,NS,"ns-612.awsdns-12.net.,ns-218.awsdns-27.com.,ns-1136.awsdns-14.org.,ns-1921.awsdns-48.co.uk.",AWS,,
dremio.stg.kudodata.net.,CNAME,dremio-nlb-1904922260.ap-southeast-1.elb.amazonaws.com,AWS,,
grabkiosk.io.,NS,"ns-15.awsdns-01.com.,ns-1199.awsdns-21.org.,ns-550.awsdns-04.net.,ns-1717.awsdns-22.co.uk.",AWS,,
gpmos.net.,NS,"ns-1119.awsdns-11.org.,ns-309.awsdns-38.com.,ns-2045.awsdns-63.co.uk.,ns-662.awsdns-18.net.",AWS,,
grabkiosk.co.,NS,"ns-1939.awsdns-50.co.uk.,ns-980.awsdns-58.net.,ns-387.awsdns-48.com.,ns-1125.awsdns-12.org.",AWS,,
grabmex.com.,NS,"ns-1575.awsdns-04.co.uk.,ns-980.awsdns-58.net.,ns-383.awsdns-47.com.,ns-1275.awsdns-31.org.",AWS,,
grabkiosk.net.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
76.10.in-addr.arpa.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
cp1.moca.vn.,NS,"ns-460.awsdns-57.com.,ns-1565.awsdns-03.co.uk.,ns-599.awsdns-10.net.,ns-1061.awsdns-04.org.",AWS,,
r1.cp1.moca.vn.,NS,"ns-1326.awsdns-37.org,,ns-1993.awsdns-57.co.uk,,ns-446.awsdns-55.com,,ns-774.awsdns-32.net",AWS,,
r1.cp1.moca.vn.,NS,"ns-774.awsdns-32.net.,ns-446.awsdns-55.com.,ns-1993.awsdns-57.co.uk.,ns-1326.awsdns-37.org.",AWS,,
test.cp1.moca.vn.,A,dualstack.internal-dns-test01-grabpay-com-1142970664.ap-southeast-1.elb.amazonaws.com.,AWS,,
gl-configmongo-efs01.r1.cp1.moca.vn.,CNAME,fs-c02a2781.efs.ap-southeast-1.amazonaws.com,AWS,,
gl-ecpaymongo-efs01.r1.cp1.moca.vn.,CNAME,fs-6b24292a.efs.ap-southeast-1.amazonaws.com,AWS,,
gl-transmongo-efs01.r1.cp1.moca.vn.,CNAME,fs-cb24298a.efs.ap-southeast-1.amazonaws.com,AWS,,
risk-pg-efs01.r1.cp1.moca.vn.,CNAME,fs-4faa830e.efs.ap-southeast-1.amazonaws.com,AWS,,
stg-gl-ecpaymongo-efs01.r1.cp1.moca.vn.,CNAME,fs-e44948a5.efs.ap-southeast-1.amazonaws.com,AWS,,
stg-gl-configmongo-efs01.r1.cp1.moca.vn.,CNAME,fs-08494849.efs.ap-southeast-1.amazonaws.com,AWS,,
stg-gl-transmongo-efs01.r1.cp1.moca.vn.,CNAME,fs-cf4c4d8e.efs.ap-southeast-1.amazonaws.com,AWS,,
r1.cp2.moca.vn.,NS,"ns-757.awsdns-30.net.,ns-1394.awsdns-46.org.,ns-1988.awsdns-56.co.uk.,ns-390.awsdns-48.com.",AWS,,
cp2.moca.vn.,NS,"ns-1509.awsdns-60.org.,ns-1870.awsdns-41.co.uk.,ns-815.awsdns-37.net.,ns-99.awsdns-12.com.",AWS,,
_a2601b7c6e30845a191804b00d64ee60.cp2.moca.vn.,CNAME,7C20FE99B7301DEA3BD9ECD5C16E0427.1C2D5D41E36CF462B8E0DB68DA8F4130.ZeQB88Dc5Z.comodoca.com,AWS,,
76.10.in-addr.arpa.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
kudobox.net.,NS,"ns-1918.awsdns-47.co.uk.,ns-1081.awsdns-07.org.,ns-710.awsdns-24.net.,ns-172.awsdns-21.com.",AWS,,
kudoserver.net.,NS,"ns-657.awsdns-18.net.,ns-1443.awsdns-52.org.,ns-2004.awsdns-58.co.uk.,ns-457.awsdns-57.com.",AWS,,
alert-manager.kudoserver.net.,A,dualstack.internal-alb-internal-480364841.ap-southeast-1.elb.amazonaws.com.,AWS,,
cerberus.kudoserver.net.,NS,"ns-1398.awsdns-46.org.,ns-834.awsdns-40.net.,ns-1921.awsdns-48.co.uk.,ns-242.awsdns-30.com.",AWS,,
dex.kudoserver.net.,A,dualstack.alb-public-1243753265.ap-southeast-1.elb.amazonaws.com.,AWS,,
atlantis.kudoserver.net.,A,dualstack.alb-public-1243753265.ap-southeast-1.elb.amazonaws.com.,AWS,,
grafana.kudoserver.net.,A,dualstack.internal-alb-internal-480364841.ap-southeast-1.elb.amazonaws.com.,AWS,,
jx.kudoserver.net.,NS,"ns-1984.awsdns-56.co.uk.,ns-787.awsdns-34.net.,ns-169.awsdns-21.com.,ns-1073.awsdns-06.org.",AWS,,
elastic.kudoserver.net.,A,dualstack.internal-alb-internal-480364841.ap-southeast-1.elb.amazonaws.com.,AWS,,
kafka-topics.kudoserver.net.,A,dualstack.internal-alb-internal-480364841.ap-southeast-1.elb.amazonaws.com.,AWS,,
kafka-manager.kudoserver.net.,A,dualstack.internal-alb-internal-480364841.ap-southeast-1.elb.amazonaws.com.,AWS,,
kube.kudoserver.net.,NS,"ns-666.awsdns-19.net.,ns-1886.awsdns-43.co.uk.,ns-462.awsdns-57.com.,ns-1311.awsdns-35.org.",AWS,,
notary.kudoserver.net.,A,dualstack.alb-public-1243753265.ap-southeast-1.elb.amazonaws.com.,AWS,,
kibana.kudoserver.net.,A,dualstack.internal-alb-internal-480364841.ap-southeast-1.elb.amazonaws.com.,AWS,,
sonarqube.kudoserver.net.,A,dualstack.internal-alb-internal-480364841.ap-southeast-1.elb.amazonaws.com.,AWS,,
registry.kudoserver.net.,A,dualstack.alb-public-1243753265.ap-southeast-1.elb.amazonaws.com.,AWS,,
prometheus.kudoserver.net.,A,dualstack.internal-alb-internal-480364841.ap-southeast-1.elb.amazonaws.com.,AWS,,
kudoserver.com.,NS,"ns-1622.awsdns-10.co.uk.,ns-1085.awsdns-07.org.,ns-979.awsdns-58.net.,ns-113.awsdns-14.com.",AWS,,
kube.kudoserver.net.,NS,"ns-462.awsdns-57.com.,ns-666.awsdns-19.net.,ns-1886.awsdns-43.co.uk.,ns-1311.awsdns-35.org.",AWS,,
dashboard.kube.kudoserver.net.,A,dualstack.internal-alb-internal-480364841.ap-southeast-1.elb.amazonaws.com.,AWS,,
users.kudoserver.net.,A,dualstack.internal-alb-internal-480364841.ap-southeast-1.elb.amazonaws.com.,AWS,,
kube.kudoserver.net.,A,dualstack.internal-alb-internal-480364841.ap-southeast-1.elb.amazonaws.com.,AWS,,
jx.kudoserver.net.,NS,"ns-1984.awsdns-56.co.uk.,ns-787.awsdns-34.net.,ns-169.awsdns-21.com.,ns-1073.awsdns-06.org.",AWS,,
\052.jx.kudoserver.net.,CNAME,alb-kubernetes-external-1213450803.ap-southeast-1.elb.amazonaws.com,AWS,,
login.kube.kudoserver.net.,A,dualstack.internal-alb-internal-480364841.ap-southeast-1.elb.amazonaws.com.,AWS,,
traefik.kube.kudoserver.net.,A,dualstack.internal-alb-internal-480364841.ap-southeast-1.elb.amazonaws.com.,AWS,,
cerberus.kudoserver.net.,NS,"ns-1398.awsdns-46.org.,ns-834.awsdns-40.net.,ns-1921.awsdns-48.co.uk.,ns-242.awsdns-30.com.",AWS,,
dashboard.cerberus.kudoserver.net.,A,dualstack.internal-alb-cerberus-internal-328457207.ap-southeast-1.elb.amazonaws.com.,AWS,,
cerberus.kudoserver.net.,A,dualstack.internal-alb-cerberus-internal-328457207.ap-southeast-1.elb.amazonaws.com.,AWS,,
local.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
randykube.net.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
herman-labs.net.,NS,"ns-1119.awsdns-11.org.,ns-414.awsdns-51.com.,ns-1992.awsdns-57.co.uk.,ns-1012.awsdns-62.net.",AWS,,
traefik.cerberus.kudoserver.net.,A,dualstack.internal-alb-cerberus-internal-328457207.ap-southeast-1.elb.amazonaws.com.,AWS,,
login.cerberus.kudoserver.net.,A,dualstack.internal-alb-cerberus-internal-328457207.ap-southeast-1.elb.amazonaws.com.,AWS,,
sandboxdev.in.,NS,"ns-1871.awsdns-41.co.uk.,ns-464.awsdns-58.com.,ns-685.awsdns-21.net.,ns-1275.awsdns-31.org.",AWS,,
ipa.sandboxdev.in.,A,dualstack.clb-ipa-1926908534.ap-southeast-1.elb.amazonaws.com.,AWS,,
galera.sandbox.net.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
vault-v2.stg-myteksi.com.,NS,"ns-2035.awsdns-62.co.uk.,ns-1142.awsdns-14.org.,ns-961.awsdns-56.net.,ns-485.awsdns-60.com.",AWS,,
helix.engtools.net.,NS,"ns-1994.awsdns-57.co.uk.,ns-70.awsdns-08.com.,ns-1456.awsdns-54.org.,ns-1021.awsdns-63.net.",AWS,,
prd1.nexus.int.engtools.net.,NS,"ns-1579.awsdns-05.co.uk.,ns-1330.awsdns-38.org.,ns-756.awsdns-30.net.,ns-48.awsdns-06.com.",AWS,,
vpc.internal.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
aws.asiakredit.com.,NS,"ns-103.awsdns-12.com.,ns-623.awsdns-13.net.,ns-1356.awsdns-41.org.,ns-2037.awsdns-62.co.uk.",AWS,,
stg.grab-sure.com.,NS,"ns-1051.awsdns-03.org.,ns-1837.awsdns-37.co.uk.,ns-515.awsdns-00.net.,ns-316.awsdns-39.com.",AWS,,
aws.stg.grab-sure.com.,NS,"ns-247.awsdns-30.com,ns-1164.awsdns-17.org,ns-873.awsdns-45.net,ns-1729.awsdns-24.co.uk",AWS,,
cp1.stg.grab-sure.com.,NS,"ns-1360.awsdns-42.org,ns-896.awsdns-48.net,ns-1689.awsdns-19.co.uk,ns-496.awsdns-62.com",AWS,,
inner.stg.grab-sure.com.,NS,"ns-1007.awsdns-61.net,ns-1457.awsdns-54.org,ns-1796.awsdns-32.co.uk,ns-393.awsdns-49.com",AWS,,
stg-fusion-harbor01.stg.grab-sure.com.,CNAME,stg-fusion-s01.stg.grab-sure.com,AWS,,
stg-fusion-s01.stg.grab-sure.com.,CNAME,stg-fusion-s01-stg-grabpay-com-1116a907334ffc42.elb.ap-southeast-1.amazonaws.com,AWS,,
inner.stg.grab-sure.com.,NS,"ns-1007.awsdns-61.net.,ns-1796.awsdns-32.co.uk.,ns-1457.awsdns-54.org.,ns-393.awsdns-49.com.",AWS,,
sg.aws.stg.grab-sure.com.,NS,"ns-846.awsdns-41.net.,ns-1968.awsdns-54.co.uk.,ns-216.awsdns-27.com.,ns-1459.awsdns-54.org.",AWS,,
cp1.grab-sure.com.,NS,"ns-310.awsdns-38.com.,ns-1282.awsdns-32.org.,ns-1949.awsdns-51.co.uk.,ns-910.awsdns-49.net.",AWS,,
r1.cp1.grab-sure.com.,NS,"ns-448.awsdns-56.com,ns-1443.awsdns-52.org,ns-696.awsdns-23.net,ns-2034.awsdns-62.co.uk",AWS,,
r1.cp1.stg.grab-sure.com.,NS,"ns-801.awsdns-36.net.,ns-390.awsdns-48.com.,ns-2026.awsdns-61.co.uk.,ns-1388.awsdns-45.org.",AWS,,
